"Código validación","Data","Código parámetro","Parámetro","Valor","Unidades"
"1","2013-04-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","6.0","ºC"
"1","2013-04-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","6.1","ºC"
"1","2013-04-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","11.5","ºC"
"1","2013-04-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","23.3","ºC"
"1","2013-04-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","9.7","ºC"
"1","2013-04-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","13.9","ºC"
"1","2013-04-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","1.6","ºC"
"1","2013-04-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","10.3","km/h"
"1","2013-05-01 00:00:00.0","PP_SUM_1.5m","Chuvia","94.8","L/m2"
"1","2013-05-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","25.6","L/m2"
"1","2013-05-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","231.0","º"
"1","2013-05-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","45.0","º"
"1","2013-05-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","125.5","h"
"1","2013-05-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","244.5","h"
"1","2013-05-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","95.0","%"
"1","2013-05-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","63.0","%"
"1","2013-05-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","82.0","%"
"1","2013-05-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","12.0","Días"
"1","2013-05-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","3.0","Días"
"1","2013-05-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","9.0","Días"
"1","2013-05-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","0.0","Días"
"1","2013-05-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","0.0","Días"
"1","2013-05-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2013-05-01 00:00:00.0","PR_AVG_1.5m","Presión","975.6","hPa"
"1","2013-05-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1019.9","hPa"
"1","2013-05-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","45.5","km/h"
"1","2013-05-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","6.1","ºC"
"1","2013-05-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","7.0","ºC"
"1","2013-05-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","12.9","ºC"
"1","2013-05-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","22.3","ºC"
"1","2013-05-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","10.2","ºC"
"1","2013-05-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","14.6","ºC"
"1","2013-05-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","2.4","ºC"
"1","2013-05-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","8.7","km/h"
"1","2013-06-01 00:00:00.0","PP_SUM_1.5m","Chuvia","60.8","L/m2"
"1","2013-06-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","18.9","L/m2"
"1","2013-06-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","236.0","º"
"1","2013-06-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","45.0","º"
"1","2013-06-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","0.0","h"
"1","2013-06-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","220.4","h"
"1","2013-06-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","95.0","%"
"1","2013-06-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","64.0","%"
"1","2013-06-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","82.0","%"
"1","2013-06-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","10.0","Días"
"1","2013-06-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","2.0","Días"
"1","2013-06-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","9.0","Días"
"1","2013-06-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","0.0","Días"
"1","2013-06-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","0.0","Días"
"1","2013-06-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2013-06-01 00:00:00.0","PR_AVG_1.5m","Presión","977.3","hPa"
"1","2013-06-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1021.0","hPa"
"1","2013-06-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","61.4","km/h"
"1","2013-06-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","9.7","ºC"
"1","2013-06-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","10.6","ºC"
"1","2013-06-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","16.0","ºC"
"1","2013-06-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","28.7","ºC"
"1","2013-06-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","14.0","ºC"
"1","2013-06-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","18.6","ºC"
"1","2013-06-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","7.0","ºC"
"1","2013-06-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","8.2","km/h"
"1","2013-07-01 00:00:00.0","PP_SUM_1.5m","Chuvia","54.3","L/m2"
"1","2013-07-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","37.6","L/m2"
"1","2013-07-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","0.0","º"
"1","2013-07-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","45.0","º"
"1","2013-07-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","0.0","h"
"1","2013-07-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","205.7","h"
"1","2013-07-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","96.0","%"
"1","2013-07-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","54.0","%"
"1","2013-07-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","78.0","%"
"1","2013-07-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","4.0","Días"
"1","2013-07-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","2.0","Días"
"1","2013-07-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","2.0","Días"
"1","2013-07-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","1.0","Días"
"1","2013-07-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","0.0","Días"
"1","2013-07-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2013-07-01 00:00:00.0","PR_AVG_1.5m","Presión","975.3","hPa"
"1","2013-07-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1018.0","hPa"
"1","2013-07-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","36.1","km/h"
"1","2013-07-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","14.1","ºC"
"1","2013-07-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","15.3","ºC"
"1","2013-07-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","22.0","ºC"
"1","2013-07-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","35.9","ºC"
"1","2013-07-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","19.7","ºC"
"1","2013-07-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","26.3","ºC"
"1","2013-07-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","10.4","ºC"
"1","2013-07-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","6.1","km/h"
"1","2013-08-01 00:00:00.0","PP_SUM_1.5m","Chuvia","8.2","L/m2"
"1","2013-08-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","4.7","L/m2"
"1","2013-08-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","13.0","º"
"1","2013-08-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","45.0","º"
"1","2013-08-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","0.0","h"
"1","2013-08-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","148.8","h"
"1","2013-08-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","95.0","%"
"1","2013-08-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","59.0","%"
"1","2013-08-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","82.0","%"
"1","2013-08-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","3.0","Días"
"1","2013-08-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","0.0","Días"
"1","2013-08-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","2.0","Días"
"1","2013-08-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","0.0","Días"
"1","2013-08-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","0.0","Días"
"1","2013-08-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2013-08-01 00:00:00.0","PR_AVG_1.5m","Presión","976.9","hPa"
"1","2013-08-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1019.9","hPa"
"1","2013-08-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","40.5","km/h"
"1","2013-08-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","13.2","ºC"
"1","2013-08-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","14.3","ºC"
"1","2013-08-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","20.4","ºC"
"1","2013-08-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","30.8","ºC"
"1","2013-08-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","17.8","ºC"
"1","2013-08-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","23.6","ºC"
"1","2013-08-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","9.8","ºC"
"1","2013-08-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","8.7","km/h"
"1","2013-09-01 00:00:00.0","PP_SUM_1.5m","Chuvia","93.6","L/m2"
"1","2013-09-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","58.1","L/m2"
"1","2013-09-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","0.0","º"
"1","2013-09-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","45.0","º"
"1","2013-09-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","0.2","h"
"1","2013-09-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","271.8","h"
"1","2013-09-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","94.0","%"
"1","2013-09-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","58.0","%"
"1","2013-09-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","80.0","%"
"1","2013-09-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","6.0","Días"
"1","2013-09-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","3.0","Días"
"1","2013-09-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","6.0","Días"
"1","2013-09-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","1.0","Días"
"1","2013-09-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","0.0","Días"
"1","2013-09-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2013-09-01 00:00:00.0","PR_AVG_1.5m","Presión","975.0","hPa"
"1","2013-09-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1018.1","hPa"
"1","2013-09-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","40.2","km/h"
"1","2013-09-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","12.8","ºC"
"1","2013-09-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","13.1","ºC"
"1","2013-09-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","18.8","ºC"
"1","2013-09-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","33.4","ºC"
"1","2013-09-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","17.2","ºC"
"1","2013-09-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","22.8","ºC"
"1","2013-09-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","6.9","ºC"
"1","2013-09-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","7.5","km/h"
"1","2013-10-01 00:00:00.0","PP_SUM_1.5m","Chuvia","553.6","L/m2"
"1","2013-10-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","164.3","L/m2"
"1","2013-10-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","202.0","º"
"9","2013-10-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","-9999.0","º"
"1","2013-10-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","21.7","h"
"1","2013-10-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","411.7","h"
"1","2013-10-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","98.0","%"
"1","2013-10-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","73.0","%"
"1","2013-10-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","90.0","%"
"1","2013-10-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","21.0","Días"
"1","2013-10-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","11.0","Días"
"1","2013-10-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","19.0","Días"
"1","2013-10-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","7.0","Días"
"1","2013-10-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","2.0","Días"
"1","2013-10-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2013-10-01 00:00:00.0","PR_AVG_1.5m","Presión","973.0","hPa"
"1","2013-10-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1016.4","hPa"
"1","2013-10-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","51.6","km/h"
"1","2013-10-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","11.0","ºC"
"1","2013-10-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","12.4","ºC"
"1","2013-10-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","15.3","ºC"
"1","2013-10-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","23.7","ºC"
"1","2013-10-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","14.2","ºC"
"1","2013-10-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","17.8","ºC"
"1","2013-10-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","3.1","ºC"
"1","2013-10-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","7.2","km/h"
"1","2013-11-01 00:00:00.0","PP_SUM_1.5m","Chuvia","108.3","L/m2"
"1","2013-11-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","29.5","L/m2"
"1","2013-11-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","20.0","º"
"1","2013-11-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","45.0","º"
"1","2013-11-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","163.7","h"
"1","2013-11-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","298.5","h"
"1","2013-11-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","94.0","%"
"1","2013-11-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","73.0","%"
"1","2013-11-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","85.0","%"
"1","2013-11-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","14.0","Días"
"1","2013-11-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","4.0","Días"
"1","2013-11-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","10.0","Días"
"1","2013-11-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","0.0","Días"
"1","2013-11-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","0.0","Días"
"1","2013-11-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2013-11-01 00:00:00.0","PR_AVG_1.5m","Presión","980.1","hPa"
"1","2013-11-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1024.7","hPa"
"1","2013-11-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","49.4","km/h"
"1","2013-11-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","7.1","ºC"
"1","2013-11-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","7.4","ºC"
"1","2013-11-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","11.4","ºC"
"1","2013-11-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","16.8","ºC"
"1","2013-11-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","9.8","ºC"
"1","2013-11-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","12.7","ºC"
"1","2013-11-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","0.8","ºC"
"1","2013-11-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","10.0","km/h"
"1","2013-12-01 00:00:00.0","PP_SUM_1.5m","Chuvia","327.7","L/m2"
"1","2013-12-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","94.7","L/m2"
"1","2013-12-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","257.0","º"
"1","2013-12-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","225.0","º"
"1","2013-12-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","326.0","h"
"1","2013-12-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","436.4","h"
"1","2013-12-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","95.0","%"
"1","2013-12-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","71.0","%"
"1","2013-12-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","86.0","%"
"1","2013-12-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","16.0","Días"
"1","2013-12-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","11.0","Días"
"1","2013-12-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","16.0","Días"
"1","2013-12-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","2.0","Días"
"1","2013-12-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","1.0","Días"
"1","2013-12-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","5.0","Días"
"1","2013-12-01 00:00:00.0","PR_AVG_1.5m","Presión","978.4","hPa"
"1","2013-12-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1023.3","hPa"
"1","2013-12-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","71.6","km/h"
"1","2013-12-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","3.7","ºC"
"1","2013-12-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","5.0","ºC"
"1","2013-12-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","7.9","ºC"
"1","2013-12-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","14.7","ºC"
"1","2013-12-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","7.3","ºC"
"1","2013-12-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","11.5","ºC"
"1","2013-12-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","-1.2","ºC"
"1","2013-12-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","8.5","km/h"
"1","2014-01-01 00:00:00.0","PP_SUM_1.5m","Chuvia","550.3","L/m2"
"1","2014-01-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","53.4","L/m2"
"1","2014-01-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","233.0","º"
"1","2014-01-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","225.0","º"
"1","2014-01-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","217.8","h"
"1","2014-01-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","547.2","h"
"1","2014-01-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","96.0","%"
"1","2014-01-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","81.0","%"
"1","2014-01-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","92.0","%"
"1","2014-01-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","27.0","Días"
"1","2014-01-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","19.0","Días"
"1","2014-01-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","25.0","Días"
"1","2014-01-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","6.0","Días"
"1","2014-01-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","0.0","Días"
"1","2014-01-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2014-01-01 00:00:00.0","PR_AVG_1.5m","Presión","970.3","hPa"
"1","2014-01-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1014.7","hPa"
"1","2014-01-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","69.1","km/h"
"1","2014-01-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","6.1","ºC"
"1","2014-01-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","7.1","ºC"
"1","2014-01-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","9.3","ºC"
"1","2014-01-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","13.5","ºC"
"1","2014-01-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","8.4","ºC"
"1","2014-01-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","10.5","ºC"
"1","2014-01-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","2.0","ºC"
"1","2014-01-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","9.5","km/h"
"1","2014-02-01 00:00:00.0","PP_SUM_1.5m","Chuvia","560.6","L/m2"
"1","2014-02-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","77.3","L/m2"
"1","2014-02-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","245.0","º"
"1","2014-02-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","225.0","º"
"1","2014-02-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","284.9","h"
"1","2014-02-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","432.3","h"
"1","2014-02-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","96.0","%"
"1","2014-02-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","74.0","%"
"1","2014-02-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","88.0","%"
"1","2014-02-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","26.0","Días"
"1","2014-02-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","18.0","Días"
"1","2014-02-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","26.0","Días"
"1","2014-02-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","6.0","Días"
"1","2014-02-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","2.0","Días"
