"Código validación","Data","Código parámetro","Parámetro","Valor","Unidades"
"1","2023-12-01 00:00:00.0","PR_AVG_1.5m","Presión","980.0","hPa"
"1","2023-12-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1024.7","hPa"
"1","2023-12-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","53.2","km/h"
"1","2023-12-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","5.7","ºC"
"1","2023-12-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","7.4","ºC"
"1","2023-12-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","10.4","ºC"
"1","2023-12-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","16.0","ºC"
"1","2023-12-01 00:00:00.0","TA_AVG_0.1m","Temperatura media a 0.1m","7.8","ºC"
"1","2023-12-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","8.8","ºC"
"1","2023-12-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","12.1","ºC"
"1","2023-12-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","-0.9","ºC"
"1","2023-12-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","6.4","km/h"
"1","2024-01-01 00:00:00.0","PP_SUM_1.5m","Chuvia","333.6","L/m2"
"1","2024-01-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","74.2","L/m2"
"1","2024-01-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","243.0","º"
"1","2024-01-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","270.0","º"
"1","2024-01-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","206.0","h"
"1","2024-01-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","406.4","h"
"1","2024-01-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","97.0","%"
"1","2024-01-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","76.0","%"
"1","2024-01-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","89.0","%"
"1","2024-01-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","18.0","Días"
"1","2024-01-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","11.0","Días"
"1","2024-01-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","17.0","Días"
"1","2024-01-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","3.0","Días"
"1","2024-01-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","1.0","Días"
"1","2024-01-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","2.0","Días"
"1","2024-01-01 00:00:00.0","PR_AVG_1.5m","Presión","977.5","hPa"
"1","2024-01-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1022.0","hPa"
"1","2024-01-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","66.4","km/h"
"1","2024-01-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","6.2","ºC"
"1","2024-01-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","7.6","ºC"
"1","2024-01-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","9.7","ºC"
"1","2024-01-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","19.6","ºC"
"1","2024-01-01 00:00:00.0","TA_AVG_0.1m","Temperatura media a 0.1m","8.1","ºC"
"1","2024-01-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","9.3","ºC"
"1","2024-01-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","12.7","ºC"
"1","2024-01-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","-2.1","ºC"
"1","2024-01-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","6.5","km/h"
"1","2024-02-01 00:00:00.0","PP_SUM_1.5m","Chuvia","408.6","L/m2"
"1","2024-02-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","104.2","L/m2"
"1","2024-02-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","222.0","º"
"1","2024-02-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","225.0","º"
"1","2024-02-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","140.6","h"
"1","2024-02-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","411.7","h"
"1","2024-02-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","97.0","%"
"1","2024-02-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","72.0","%"
"1","2024-02-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","89.0","%"
"1","2024-02-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","20.0","Días"
"1","2024-02-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","11.0","Días"
"1","2024-02-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","16.0","Días"
"1","2024-02-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","4.0","Días"
"1","2024-02-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","2.0","Días"
"1","2024-02-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2024-02-01 00:00:00.0","PR_AVG_1.5m","Presión","977.2","hPa"
"1","2024-02-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1021.5","hPa"
"1","2024-02-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","58.7","km/h"
"1","2024-02-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","6.7","ºC"
"1","2024-02-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","8.3","ºC"
"1","2024-02-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","10.6","ºC"
"1","2024-02-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","20.3","ºC"
"1","2024-02-01 00:00:00.0","TA_AVG_0.1m","Temperatura media a 0.1m","9.2","ºC"
"1","2024-02-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","10.2","ºC"
"1","2024-02-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","14.4","ºC"
"1","2024-02-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","3.6","ºC"
"1","2024-02-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","7.2","km/h"
"1","2024-03-01 00:00:00.0","PP_SUM_1.5m","Chuvia","348.6","L/m2"
"1","2024-03-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","40.4","L/m2"
"1","2024-03-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","242.0","º"
"1","2024-03-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","225.0","º"
"1","2024-03-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","221.6","h"
"1","2024-03-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","424.2","h"
"1","2024-03-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","96.0","%"
"1","2024-03-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","70.0","%"
"1","2024-03-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","87.0","%"
"1","2024-03-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","22.0","Días"
"1","2024-03-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","16.0","Días"
"1","2024-03-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","20.0","Días"
"1","2024-03-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","3.0","Días"
"1","2024-03-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","0.0","Días"
"1","2024-03-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2024-03-01 00:00:00.0","PR_AVG_1.5m","Presión","966.9","hPa"
"1","2024-03-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1011.0","hPa"
"1","2024-03-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","54.2","km/h"
"1","2024-03-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","5.7","ºC"
"1","2024-03-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","7.1","ºC"
"1","2024-03-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","10.3","ºC"
"1","2024-03-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","23.3","ºC"
"1","2024-03-01 00:00:00.0","TA_AVG_0.1m","Temperatura media a 0.1m","8.8","ºC"
"1","2024-03-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","9.2","ºC"
"1","2024-03-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","13.2","ºC"
"1","2024-03-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","0.9","ºC"
"1","2024-03-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","7.7","km/h"
"1","2024-04-01 00:00:00.0","PP_SUM_1.5m","Chuvia","231.9","L/m2"
"1","2024-04-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","33.2","L/m2"
"1","2024-04-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","222.0","º"
"1","2024-04-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","45.0","º"
"1","2024-04-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","76.5","h"
"1","2024-04-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","188.7","h"
"1","2024-04-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","92.0","%"
"1","2024-04-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","55.0","%"
"1","2024-04-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","77.0","%"
"1","2024-04-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","13.0","Días"
"1","2024-04-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","10.0","Días"
"1","2024-04-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","13.0","Días"
"1","2024-04-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","2.0","Días"
"1","2024-04-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","0.0","Días"
"1","2024-04-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2024-04-01 00:00:00.0","PR_AVG_1.5m","Presión","974.7","hPa"
"1","2024-04-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1018.6","hPa"
"1","2024-04-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","49.2","km/h"
"1","2024-04-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","7.8","ºC"
"1","2024-04-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","7.8","ºC"
"1","2024-04-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","12.9","ºC"
"1","2024-04-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","28.0","ºC"
"1","2024-04-01 00:00:00.0","TA_AVG_0.1m","Temperatura media a 0.1m","12.4","ºC"
"1","2024-04-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","12.2","ºC"
"1","2024-04-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","17.6","ºC"
"1","2024-04-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","3.1","ºC"
"1","2024-04-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","8.6","km/h"
"1","2024-05-01 00:00:00.0","PP_SUM_1.5m","Chuvia","335.0","L/m2"
"1","2024-05-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","88.2","L/m2"
"1","2024-05-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","237.0","º"
"1","2024-05-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","45.0","º"
"1","2024-05-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","36.5","h"
"1","2024-05-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","343.3","h"
"1","2024-05-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","96.0","%"
"1","2024-05-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","63.0","%"
"1","2024-05-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","83.0","%"
"1","2024-05-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","17.0","Días"
"1","2024-05-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","7.0","Días"
"1","2024-05-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","17.0","Días"
"1","2024-05-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","3.0","Días"
"1","2024-05-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","2.0","Días"
"1","2024-05-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2024-05-01 00:00:00.0","PR_AVG_1.5m","Presión","973.7","hPa"
"1","2024-05-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1017.5","hPa"
"1","2024-05-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","46.5","km/h"
"1","2024-05-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","8.5","ºC"
"1","2024-05-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","9.8","ºC"
"1","2024-05-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","14.5","ºC"
"1","2024-05-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","26.5","ºC"
"1","2024-05-01 00:00:00.0","TA_AVG_0.1m","Temperatura media a 0.1m","13.5","ºC"
"1","2024-05-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","12.8","ºC"
"1","2024-05-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","17.5","ºC"
"1","2024-05-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","4.0","ºC"
"1","2024-05-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","6.1","km/h"
"1","2024-06-01 00:00:00.0","PP_SUM_1.5m","Chuvia","73.0","L/m2"
"1","2024-06-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","29.8","L/m2"
"1","2024-06-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","43.0","º"
"1","2024-06-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","45.0","º"
"1","2024-06-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","0.0","h"
"1","2024-06-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","227.3","h"
"1","2024-06-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","96.0","%"
"1","2024-06-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","69.0","%"
"1","2024-06-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","85.0","%"
"1","2024-06-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","13.0","Días"
"1","2024-06-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","2.0","Días"
"1","2024-06-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","9.0","Días"
"1","2024-06-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","0.0","Días"
"1","2024-06-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","0.0","Días"
"1","2024-06-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2024-06-01 00:00:00.0","PR_AVG_1.5m","Presión","974.2","hPa"
"1","2024-06-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1017.5","hPa"
"1","2024-06-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","39.7","km/h"
"1","2024-06-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","12.0","ºC"
"1","2024-06-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","13.0","ºC"
"1","2024-06-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","16.7","ºC"
"1","2024-06-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","27.8","ºC"
"1","2024-06-01 00:00:00.0","TA_AVG_0.1m","Temperatura media a 0.1m","16.2","ºC"
"1","2024-06-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","15.8","ºC"
"1","2024-06-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","20.2","ºC"
"1","2024-06-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","8.0","ºC"
"1","2024-06-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","6.8","km/h"
"1","2024-07-01 00:00:00.0","PP_SUM_1.5m","Chuvia","94.6","L/m2"
"1","2024-07-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","45.6","L/m2"
"1","2024-07-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","229.0","º"
"1","2024-07-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","45.0","º"
"1","2024-07-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","0.0","h"
"1","2024-07-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","9.4","h"
"1","2024-07-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","98.0","%"
"1","2024-07-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","65.0","%"
"1","2024-07-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","84.0","%"
"1","2024-07-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","9.0","Días"
"1","2024-07-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","2.0","Días"
"1","2024-07-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","8.0","Días"
"1","2024-07-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","1.0","Días"
"1","2024-07-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","0.0","Días"
"1","2024-07-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2024-07-01 00:00:00.0","PR_AVG_1.5m","Presión","974.9","hPa"
"1","2024-07-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1017.9","hPa"
"1","2024-07-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","31.1","km/h"
"1","2024-07-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","13.5","ºC"
"1","2024-07-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","15.2","ºC"
"1","2024-07-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","19.3","ºC"
"1","2024-07-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","32.1","ºC"
"1","2024-07-01 00:00:00.0","TA_AVG_0.1m","Temperatura media a 0.1m","19.2","ºC"
"1","2024-07-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","18.1","ºC"
"1","2024-07-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","23.4","ºC"
"1","2024-07-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","7.8","ºC"
"1","2024-07-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","5.9","km/h"
"1","2024-08-01 00:00:00.0","PP_SUM_1.5m","Chuvia","16.4","L/m2"
"1","2024-08-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","6.6","L/m2"
"1","2024-08-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","22.0","º"
"1","2024-08-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","45.0","º"
"1","2024-08-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","0.0","h"
"1","2024-08-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","98.0","%"
"1","2024-08-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","65.0","%"
"1","2024-08-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","85.0","%"
"1","2024-08-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","9.0","Días"
"1","2024-08-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","0.0","Días"
"1","2024-08-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","4.0","Días"
"1","2024-08-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","0.0","Días"
"1","2024-08-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","0.0","Días"
"1","2024-08-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2024-08-01 00:00:00.0","PR_AVG_1.5m","Presión","975.4","hPa"
"1","2024-08-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1018.2","hPa"
"1","2024-08-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","33.5","km/h"
"1","2024-08-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","14.6","ºC"
"1","2024-08-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","16.0","ºC"
"1","2024-08-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","19.4","ºC"
"1","2024-08-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","32.0","ºC"
"1","2024-08-01 00:00:00.0","TA_AVG_0.1m","Temperatura media a 0.1m","19.2","ºC"
"1","2024-08-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","18.8","ºC"
"1","2024-08-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","24.3","ºC"
"1","2024-08-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","11.0","ºC"
"1","2024-08-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","6.3","km/h"
"1","2024-09-01 00:00:00.0","PP_SUM_1.5m","Chuvia","139.7","L/m2"
"1","2024-09-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","47.9","L/m2"
"1","2024-09-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","244.0","º"
"1","2024-09-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","45.0","º"
"1","2024-09-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","0.0","h"
"1","2024-09-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","96.0","%"
"1","2024-09-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","65.0","%"
"1","2024-09-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","85.0","%"
"1","2024-09-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","14.0","Días"
"1","2024-09-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","4.0","Días"
"1","2024-09-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","11.0","Días"
"1","2024-09-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","1.0","Días"
"1","2024-09-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","0.0","Días"
"1","2024-09-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2024-09-01 00:00:00.0","PR_AVG_1.5m","Presión","974.7","hPa"
"1","2024-09-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1018.0","hPa"
"1","2024-09-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","42.7","km/h"
"1","2024-09-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","11.5","ºC"
"1","2024-09-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","12.6","ºC"
"1","2024-09-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","16.9","ºC"
"1","2024-09-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","27.2","ºC"
"1","2024-09-01 00:00:00.0","TA_AVG_0.1m","Temperatura media a 0.1m","15.3","ºC"
"1","2024-09-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","15.5","ºC"
"1","2024-09-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","20.3","ºC"
"1","2024-09-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","7.1","ºC"
"1","2024-09-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","5.4","km/h"
"1","2024-10-01 00:00:00.0","PP_SUM_1.5m","Chuvia","413.7","L/m2"
"1","2024-10-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","61.1","L/m2"
"1","2024-10-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","44.0","º"
"1","2024-10-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","225.0","º"
"1","2024-10-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","0.0","h"
